State,Area_Name,Age,Total_Population,Total_Males,Total_Females,Rural_Persons  ,Rural_Males,Rural_Females,Urban_Persons  ,Urban_Males,Urban_Females,Age_Category,Gender_Ratio,Urban_Percentage,Rural_Percentage
19,State - WEST BENGAL (19),78,87738,46268,41470,49497,25568,23929,38241,20700,17541,Age-wise,89.62998184,43.58544758,56.41455242
19,State - WEST BENGAL (19),79,65462,33659,31803,34239,17355,16884,31223,16304,14919,Age-wise,94.48587302,47.69637347,52.30362653
19,State - WEST BENGAL (19),80,228869,98784,130085,146650,62922,83728,82219,35862,46357,Age-wise,131.6863055,35.92404389,64.07595611
19,State - WEST BENGAL (19),81,90090,42256,47834,55639,25623,30016,34451,16633,17818,Age-wise,113.2004922,38.24064824,61.75935176
19,State - WEST BENGAL (19),82,57947,29798,28149,33306,17129,16177,24641,12669,11972,Age-wise,94.46607155,42.52334029,57.47665971
19,State - WEST BENGAL (19),83,33747,18229,15518,18275,9896,8379,15472,8333,7139,Age-wise,85.1280926,45.84703826,54.15296174
19,State - WEST BENGAL (19),84,35150,18125,17025,18735,9744,8991,16415,8381,8034,Age-wise,93.93103448,46.69985775,53.30014225
19,State - WEST BENGAL (19),85,94774,41652,53122,60820,26855,33965,33954,14797,19157,Age-wise,127.5376933,35.82628147,64.17371853
19,State - WEST BENGAL (19),86,44017,20847,23170,26432,12508,13924,17585,8339,9246,Age-wise,111.1430901,39.95047368,60.04952632
19,State - WEST BENGAL (19),87,21645,11390,10255,11889,6260,5629,9756,5130,4626,Age-wise,90.03511853,45.07276507,54.92723493
19,State - WEST BENGAL (19),88,20218,10481,9737,11289,5933,5356,8929,4548,4381,Age-wise,92.9014407,44.16361658,55.83638342
19,State - WEST BENGAL (19),89,16391,7667,8724,8752,4081,4671,7639,3586,4053,Age-wise,113.7863571,46.60484412,53.39515588
19,State - WEST BENGAL (19),90,57910,22493,35417,37557,14704,22853,20353,7789,12564,Age-wise,157.4578758,35.14591608,64.85408392
19,State - WEST BENGAL (19),91,29723,13396,16327,16334,7156,9178,13389,6240,7149,Age-wise,121.8796656,45.04592403,54.95407597
19,State - WEST BENGAL (19),92,18745,9125,9620,10289,5005,5284,8456,4120,4336,Age-wise,105.4246575,45.11069619,54.88930381
19,State - WEST BENGAL (19),93,8372,4230,4142,4942,2521,2421,3430,1709,1721,Age-wise,97.91962175,40.96989967,59.03010033
19,State - WEST BENGAL (19),94,9312,4579,4733,5603,2815,2788,3709,1764,1945,Age-wise,103.3631797,39.83032646,60.16967354
19,State - WEST BENGAL (19),95,23480,9848,13632,15903,6746,9157,7577,3102,4475,Age-wise,138.4240455,32.27001704,67.72998296
19,State - WEST BENGAL (19),96,11756,5341,6415,7449,3483,3966,4307,1858,2449,Age-wise,120.1085939,36.63661109,63.36338891
19,State - WEST BENGAL (19),97,7124,3551,3573,4437,2279,2158,2687,1272,1415,Age-wise,100.6195438,37.7175744,62.2824256
19,State - WEST BENGAL (19),98,9436,4474,4962,5895,2808,3087,3541,1666,1875,Age-wise,110.9074654,37.52649428,62.47350572
19,State - WEST BENGAL (19),99,5669,2414,3255,3502,1446,2056,2167,968,1199,Age-wise,134.8384424,38.22543658,61.77456342
19,State - WEST BENGAL (19),100+,59186,27856,31330,33157,15331,17826,26029,12525,13504,Age-wise,112.4712809,43.97830568,56.02169432
19,State - WEST BENGAL (19),Age not stated,112451,63752,48699,48381,26367,22014,64070,37385,26685,Age-wise,76.38819174,56.97592729,43.02407271
20,State - JHARKHAND (20),All ages,32988134,16930315,16057819,25055073,12776486,12278587,7933061,4153829,3779232,All Ages,94.84654597,24.04822595,75.95177405
20,State - JHARKHAND (20),0,625189,323923,301266,510676,263411,247265,114513,60512,54001,Age-wise,93.00543648,18.31654108,81.68345892
20,State - JHARKHAND (20),1,682388,353600,328788,549999,283702,266297,132389,69898,62491,Age-wise,92.98303167,19.40083941,80.59916059
20,State - JHARKHAND (20),2,759463,389275,370188,616397,314712,301685,143066,74563,68503,Age-wise,95.09678248,18.83778407,81.16221593
20,State - JHARKHAND (20),3,811016,409861,401155,657802,330909,326893,153214,78952,74262,Age-wise,97.87586523,18.8916125,81.1083875
20,State - JHARKHAND (20),4,770241,394475,375766,621831,316719,305112,148410,77756,70654,Age-wise,95.25724064,19.26799534,80.73200466
20,State - JHARKHAND (20),5,864161,447878,416283,697995,359873,338122,166166,88005,78161,Age-wise,92.94562358,19.22859282,80.77140718
20,State - JHARKHAND (20),6,877037,448135,428902,712807,362168,350639,164230,85967,78263,Age-wise,95.70821293,18.72554978,81.27445022
20,State - JHARKHAND (20),7,790068,401517,388551,627727,316787,310940,162341,84730,77611,Age-wise,96.77074694,20.54772501,79.45227499
20,State - JHARKHAND (20),8,922118,471739,450379,749801,381550,368251,172317,90189,82128,Age-wise,95.47207248,18.68708777,81.31291223
20,State - JHARKHAND (20),9,685041,348610,336431,544338,275203,269135,140703,73407,67296,Age-wise,96.50641118,20.53935458,79.46064542
20,State - JHARKHAND (20),10,1004485,521422,483063,810373,418955,391418,194112,102467,91645,Age-wise,92.64338674,19.32452949,80.67547051
20,State - JHARKHAND (20),11,692162,356346,335816,539767,276537,263230,152395,79809,72586,Age-wise,94.23874549,22.01724452,77.98275548
20,State - JHARKHAND (20),12,940691,486510,454181,753599,388684,364915,187092,97826,89266,Age-wise,93.35491562,19.88878388,80.11121612
20,State - JHARKHAND (20),13,719929,364081,355848,558536,282063,276473,161393,82018,79375,Age-wise,97.73869002,22.4179051,77.5820949
20,State - JHARKHAND (20),14,747129,384268,362861,574917,295807,279110,172212,88461,83751,Age-wise,94.42914841,23.04983477,76.95016523
20,State - JHARKHAND (20),15,762402,408766,353636,585032,316022,269010,177370,92744,84626,Age-wise,86.51306616,23.26462942,76.73537058
20,State - JHARKHAND (20),16,671906,362192,309714,497767,270845,226922,174139,91347,82792,Age-wise,85.51099969,25.91716698,74.08283302
20,State - JHARKHAND (20),17,510735,278341,232394,359890,198094,161796,150845,80247,70598,Age-wise,83.4925505,29.534886,70.465114
20,State - JHARKHAND (20),18,764258,414989,349269,565403,307946,257457,198855,107043,91812,Age-wise,84.16343566,26.01935472,73.98064528
20,State - JHARKHAND (20),19,495967,250599,245368,351275,175414,175861,144692,75185,69507,Age-wise,97.91260141,29.17371519,70.82628481
20,State - JHARKHAND (20),20,776043,385606,390437,579638,285703,293935,196405,99903,96502,Age-wise,101.2528332,25.30852028,74.69147972
20,State - JHARKHAND (20),21,470767,244422,226345,331846,172016,159830,138921,72406,66515,Age-wise,92.60418457,29.50950258,70.49049742
20,State - JHARKHAND (20),22,638032,331708,306324,469817,243861,225956,168215,87847,80368,Age-wise,92.34748634,26.3646651,73.6353349
20,State - JHARKHAND (20),23,450151,222319,227832,320918,155690,165228,129233,66629,62604,Age-wise,102.4797701,28.70881104,71.29118896
20,State - JHARKHAND (20),24,492629,247208,245421,350040,173814,176226,142589,73394,69195,Age-wise,99.27712695,28.94449982,71.05550018
20,State - JHARKHAND (20),25,830762,421509,409253,628375,321653,306722,202387,99856,102531,Age-wise,97.09235153,24.36161018,75.63838982
20,State - JHARKHAND (20),26,523214,269643,253571,376679,193231,183448,146535,76412,70123,Age-wise,94.03952634,28.00670471,71.99329529
20,State - JHARKHAND (20),27,397765,202817,194948,281926,141653,140273,115839,61164,54675,Age-wise,96.12014772,29.12247181,70.87752819
20,State - JHARKHAND (20),28,572986,282370,290616,426260,206092,220168,146726,76278,70448,Age-wise,102.9202819,25.60725742,74.39274258
20,State - JHARKHAND (20),29,327912,165975,161937,229189,114265,114924,98723,51710,47013,Age-wise,97.56710348,30.10655298,69.89344702
20,State - JHARKHAND (20),30,888857,453884,434973,677889,347799,330090,210968,106085,104883,Age-wise,95.83351693,23.73475148,76.26524852
20,State - JHARKHAND (20),31,323096,166082,157014,226888,115176,111712,96208,50906,45302,Age-wise,94.54004648,29.77690841,70.22309159
20,State - JHARKHAND (20),32,470684,236317,234367,347669,171697,175972,123015,64620,58395,Age-wise,99.17483719,26.13536895,73.86463105
20,State - JHARKHAND (20),33,298022,144963,153059,214456,100892,113564,83566,44071,39495,Age-wise,105.5848734,28.0402118,71.9597882
20,State - JHARKHAND (20),34,326637,164620,162017,230369,113729,116640,96268,50891,45377,Age-wise,98.41878265,29.4724725,70.5275275
20,State - JHARKHAND (20),35,817018,433413,383605,614394,329082,285312,202624,104331,98293,Age-wise,88.50795892,24.80043279,75.19956721
20,State - JHARKHAND (20),36,395308,204511,190797,288958,149147,139811,106350,55364,50986,Age-wise,93.29424823,26.90307305,73.09692695
20,State - JHARKHAND (20),37,263292,130395,132897,186721,90754,95967,76571,39641,36930,Age-wise,101.9187852,29.08215973,70.91784027
20,State - JHARKHAND (20),38,406920,194102,212818,302650,141286,161364,104270,52816,51454,Age-wise,109.642353,25.62420132,74.37579868
20,State - JHARKHAND (20),39,254226,130254,123972,178033,89681,88352,76193,40573,35620,Age-wise,95.17711548,29.97057736,70.02942264
20,State - JHARKHAND (20),40,783364,414526,368838,595072,315918,279154,188292,98608,89684,Age-wise,88.97825468,24.0363356,75.9636644
20,State - JHARKHAND (20),41,263807,141260,122547,185367,98329,87038,78440,42931,35509,Age-wise,86.75279626,29.73385846,70.26614154
20,State - JHARKHAND (20),42,324983,166338,158645,238410,119313,119097,86573,47025,39548,Age-wise,95.37507966,26.63923959,73.36076041
20,State - JHARKHAND (20),43,197448,95690,101758,139554,64996,74558,57894,30694,27200,Age-wise,106.3413105,29.32113772,70.67886228
20,State - JHARKHAND (20),44,218904,112607,106297,153913,77992,75921,64991,34615,30376,Age-wise,94.39644072,29.68927018,70.31072982
20,State - JHARKHAND (20),45,656770,348652,308118,496038,265079,230959,160732,83573,77159,Age-wise,88.37408075,24.47310322,75.52689678
20,State - JHARKHAND (20),46,264647,139429,125218,189679,99366,90313,74968,40063,34905,Age-wise,89.80771575,28.32754575,71.67245425
20,State - JHARKHAND (20),47,174974,88820,86154,121721,60032,61689,53253,28788,24465,Age-wise,96.99842378,30.43480746,69.56519254
20,State - JHARKHAND (20),48,269010,133228,135782,198030,95706,102324,70980,37522,33458,Age-wise,101.9170144,26.38563622,73.61436378
20,State - JHARKHAND (20),49,168693,88837,79856,116622,60396,56226,52071,28441,23630,Age-wise,89.89047356,30.86731518,69.13268482
20,State - JHARKHAND (20),50,569654,301815,267839,435505,233545,201960,134149,68270,65879,Age-wise,88.74277289,23.54920706,76.45079294
20,State - JHARKHAND (20),51,175656,95152,80504,122311,65738,56573,53345,29414,23931,Age-wise,84.60568354,30.36901671,69.63098329
20,State - JHARKHAND (20),52,181323,94151,87172,129677,65817,63860,51646,28334,23312,Age-wise,92.58743933,28.4828731,71.5171269
20,State - JHARKHAND (20),53,117123,58452,58671,78443,36933,41510,38680,21519,17161,Age-wise,100.3746664,33.02511035,66.97488965
20,State - JHARKHAND (20),54,142425,71112,71313,95708,45919,49789,46717,25193,21524,Age-wise,100.2826527,32.8011234,67.1988766
20,State - JHARKHAND (20),55,435644,211507,224137,333613,161256,172357,102031,50251,51780,Age-wise,105.9714336,23.42072885,76.57927115
20,State - JHARKHAND (20),56,170726,87140,83586,121188,59843,61345,49538,27297,22241,Age-wise,95.92150562,29.01608425,70.98391575
20,State - JHARKHAND (20),57,106647,54318,52329,71620,33247,38373,35027,21071,13956,Age-wise,96.33823042,32.84386809,67.15613191
20,State - JHARKHAND (20),58,155299,73683,81616,112638,49476,63162,42661,24207,18454,Age-wise,110.7663912,27.47023484,72.52976516
20,State - JHARKHAND (20),59,116918,60956,55962,81492,39962,41530,35426,20994,14432,Age-wise,91.8072052,30.29986828,69.70013172
20,State - JHARKHAND (20),60,484065,235735,248330,385802,188073,197729,98263,47662,50601,Age-wise,105.3428638,20.29954655,79.70045345
20,State - JHARKHAND (20),61,146744,74855,71889,109143,54095,55048,37601,20760,16841,Age-wise,96.03767283,25.62353486,74.37646514
20,State - JHARKHAND (20),62,151324,75878,75446,116879,56454,60425,34445,19424,15021,Age-wise,99.43066501,22.76241707,77.23758293
20,State - JHARKHAND (20),63,84893,42292,42601,61514,28434,33080,23379,13858,9521,Age-wise,100.7306346,27.53937309,72.46062691
20,State - JHARKHAND (20),64,90456,45805,44651,66571,32442,34129,23885,13363,10522,Age-wise,97.48062439,26.40510303,73.59489697
20,State - JHARKHAND (20),65,345835,169504,176331,282207,138351,143856,63628,31153,32475,Age-wise,104.0276336,18.39836916,81.60163084
20,State - JHARKHAND (20),66,106128,54772,51356,82601,41842,40759,23527,12930,10597,Age-wise,93.76323669,22.16851349,77.83148651
20,State - JHARKHAND (20),67,54363,28579,25784,40268,20026,20242,14095,8553,5542,Age-wise,90.22009168,25.92756102,74.07243898
20,State - JHARKHAND (20),68,74461,36302,38159,56861,26141,30720,17600,10161,7439,Age-wise,105.1154206,23.63653456,76.36346544
20,State - JHARKHAND (20),69,54610,28695,25915,40155,20236,19919,14455,8459,5996,Age-wise,90.31190103,26.46951108,73.53048892
20,State - JHARKHAND (20),70,254698,129853,124845,207734,106230,101504,46964,23623,23341,Age-wise,96.14333131,18.43909257,81.56090743
20,State - JHARKHAND (20),71,59909,31800,28109,45319,23492,21827,14590,8308,6282,Age-wise,88.39308176,24.35360296,75.64639704
20,State - JHARKHAND (20),72,44454,23781,20673,33108,17116,15992,11346,6665,4681,Age-wise,86.93074303,25.52301255,74.47698745
20,State - JHARKHAND (20),73,22751,12042,10709,15691,7734,7957,7060,4308,2752,Age-wise,88.93041023,31.03160301,68.96839699
20,State - JHARKHAND (20),74,25296,13402,11894,17669,9029,8640,7627,4373,3254,Age-wise,88.74794807,30.15101202,69.84898798
20,State - JHARKHAND (20),75,95043,46796,48247,75589,37333,38256,19454,9463,9991,Age-wise,103.1006924,20.46862999,79.53137001
20,State - JHARKHAND (20),76,28287,14509,13778,20659,10241,10418,7628,4268,3360,Age-wise,94.96174788,26.96645102,73.03354898
20,State - JHARKHAND (20),77,13115,6792,6323,9115,4403,4712,4000,2389,1611,Age-wise,93.09481743,30.49942814,69.50057186
20,State - JHARKHAND (20),78,17545,8439,9106,12771,5784,6987,4774,2655,2119,Age-wise,107.9037801,27.21003135,72.78996865
20,State - JHARKHAND (20),79,13964,7006,6958,9952,4897,5055,4012,2109,1903,Age-wise,99.31487297,28.73102263,71.26897737
20,State - JHARKHAND (20),80,69829,34468,35361,55864,28057,27807,13965,6411,7554,Age-wise,102.5908089,19.99885434,80.00114566
20,State - JHARKHAND (20),81,15894,8210,7684,11890,6141,5749,4004,2069,1935,Age-wise,93.59317905,25.19189631,74.80810369
20,State - JHARKHAND (20),82,9432,4819,4613,6823,3410,3413,2609,1409,1200,Age-wise,95.7252542,27.66115352,72.33884648
20,State - JHARKHAND (20),83,5279,2766,2513,3520,1751,1769,1759,1015,744,Age-wise,90.85321764,33.32070468,66.67929532
20,State - JHARKHAND (20),84,5942,3151,2791,3992,2080,1912,1950,1071,879,Age-wise,88.57505554,32.81723325,67.18276675
20,State - JHARKHAND (20),85,21434,10757,10677,16262,8372,7890,5172,2385,2787,Age-wise,99.25629822,24.1298871,75.8701129
20,State - JHARKHAND (20),86,6404,3403,3001,4465,2377,2088,1939,1026,913,Age-wise,88.18689392,30.27795128,69.72204872
20,State - JHARKHAND (20),87,2924,1522,1402,1935,988,947,989,534,455,Age-wise,92.11563732,33.82352941,66.17647059
20,State - JHARKHAND (20),88,3474,1737,1737,2458,1177,1281,1016,560,456,Age-wise,100,29.24582614,70.75417386
20,State - JHARKHAND (20),89,3130,1562,1568,2195,1084,1111,935,478,457,Age-wise,100.3841229,29.87220447,70.12779553
20,State - JHARKHAND (20),90,14835,7183,7652,11599,5754,5845,3236,1429,1807,Age-wise,106.5293053,21.81327941,78.18672059
20,State - JHARKHAND (20),91,3733,1895,1838,2767,1390,1377,966,505,461,Age-wise,96.99208443,25.87731047,74.12268953
20,State - JHARKHAND (20),92,2617,1334,1283,1884,970,914,733,364,369,Age-wise,96.17691154,28.00917081,71.99082919
20,State - JHARKHAND (20),93,1453,768,685,1031,540,491,422,228,194,Age-wise,89.19270833,29.04335857,70.95664143
20,State - JHARKHAND (20),94,1830,961,869,1270,653,617,560,308,252,Age-wise,90.42663892,30.6010929,69.3989071
20,State - JHARKHAND (20),95,5401,2760,2641,4102,2144,1958,1299,616,683,Age-wise,95.6884058,24.05110165,75.94889835
20,State - JHARKHAND (20),96,2067,1033,1034,1470,733,737,597,300,297,Age-wise,100.0968054,28.88243832,71.11756168
20,State - JHARKHAND (20),97,1152,616,536,775,408,367,377,208,169,Age-wise,87.01298701,32.72569444,67.27430556
20,State - JHARKHAND (20),98,1872,903,969,1396,673,723,476,230,246,Age-wise,107.3089701,25.42735043,74.57264957
20,State - JHARKHAND (20),99,1171,570,601,926,454,472,245,116,129,Age-wise,105.4385965,20.92228864,79.07771136
20,State - JHARKHAND (20),100+,8864,4490,4374,6629,3367,3262,2235,1123,1112,Age-wise,97.41648107,25.21435018,74.78564982
20,State - JHARKHAND (20),Age not stated,116734,62252,54482,56964,30125,26839,59770,32127,27643,Age-wise,87.5184733,51.20187777,48.79812223
21,State - ODISHA (21),All ages,41974218,21212136,20762082,34970562,17586203,17384359,7003656,3625933,3377723,All Ages,97.87831834,16.68561401,83.31438599
21,State - ODISHA (21),0,670909,345960,324949,575704,296513,279191,95205,49447,45758,Age-wise,93.92675454,14.19044908,85.80955092
21,State - ODISHA (21),1,769827,399084,370743,653406,338153,315253,116421,60931,55490,Age-wise,92.89848754,15.12300816,84.87699184
21,State - ODISHA (21),2,707887,363209,344678,609222,311665,297557,98665,51544,47121,Age-wise,94.89797885,13.93795902,86.06204098
21,State - ODISHA (21),3,750616,381316,369300,647529,327951,319578,103087,53365,49722,Age-wise,96.84880781,13.73365343,86.26634657
21,State - ODISHA (21),4,753790,388558,365232,650308,334284,316024,103482,54274,49208,Age-wise,93.99677783,13.72822669,86.27177331
21,State - ODISHA (21),5,828111,429353,398758,711530,368153,343377,116581,61200,55381,Age-wise,92.87416182,14.07794366,85.92205634
21,State - ODISHA (21),6,792054,409017,383037,678171,349113,329058,113883,59904,53979,Age-wise,93.64818577,14.37818634,85.62181366
21,State - ODISHA (21),7,828124,419291,408833,707591,356969,350622,120533,62322,58211,Age-wise,97.50578954,14.55494588,85.44505412
21,State - ODISHA (21),8,850364,433510,416854,731656,371645,360011,118708,61865,56843,Age-wise,96.1578741,13.95966904,86.04033096
21,State - ODISHA (21),9,776115,394168,381947,665994,336636,329358,110121,57532,52589,Age-wise,96.89954537,14.1887478,85.8112522
